source_id	target_id	target_title
96556	177434	"美国明尼阿波利斯联储主席Kashkari（2017年FOMC票委）：因为通胀率偏低的缘故，所以此前反对美联储加息。
97000	236153	德国地学研究中心：智利中部海岸附近发生6.0级地震
97000	2004	德国地学中心：智利北部发生6.4级地震
97000	381868	据德国地学研究中心GFZ：新疆北部发生6.4级地震。
97000	165094	德国地学研究中心：新疆北部发生6.4级地震；
97000	435675	德国地学研究中心GFZ：伊朗中部和北部发生6.1级地震。
97000	429934	德国地学研究中心GFZ：伊朗北部与中部地区发生6.1级地震。
97000	45097	德国地学研究中心GFZ：巴布亚新几内亚发生6.2级地震。
97000	341809	德国地学研究中心GFZ：中国台湾地区发生6.1级地震。
97000	369880	德国地学研究中心GFZ：千岛群岛发生6.1级地震。
97000	87354	德国地学研究中心GFZ：巴布新几内亚发生6.5级地震。
97000	163389	德国地学研究中心GFZ：马里亚纳群岛南部发生6.0级地震。
97000	187686	德国地学研究中心GFZ：伊朗中北部发生6.3级地震。
97000	235778	德国地学研究中心GFZ：厄瓜多尔近海发生6.0级地震。
97000	301108	德国地学研究中心GFZ：印尼爪哇岛发生6.4级地震。
97000	465453	德国地学研究中心GFZ：印尼爪哇岛发生7.3级地震。
97000	268297	欧洲地中海地震中心：智利阿塔卡马海岸发生5.1级地震。
97000	81546	德国地学研究中心：秘鲁南部发生6.1级地震
97000	158882	德国地学研究中心GFZ：巴布亚新几内亚发生6.2级地震
97000	6062	德国地学研究中心GFZ：挪威布韦岛地区发生6.0级地震。
97000	27850	德国地学研究中心GFZ：密克罗尼西亚西卡洛琳岛发生6.4级地震。
105587	183761	美国中央情报局局长迈克·庞皮欧：中央情报局认为朝鲜最高领导人金正恩是一个理性的人美国认为朝鲜最高领导人金正恩会利用核武器来达成其胁迫性的目标朝鲜最高领导人金正恩的下一步应当会建造导弹军械库朝鲜最高领导人金正恩将不会停止独立的军备测试
105587	194943	朝鲜最高领导人金正恩：美国在朝鲜的打击范围内。
105587	34804	朝鲜最高领导人金正恩：美国永远不能对朝鲜开始战争。
105587	433719	美国总统特朗普：（回应朝鲜最高领导人金正恩就核武器发表的言论）我们等着瞧。
105587	455999	美国总统特朗普推特：华尔街日报错误地报道称，我和朝鲜最高领导人金正恩关系良好。
105587	112299	美国总统特朗普：（回应朝鲜最高领导人金正恩今日就核武器发表的言论）我们等着瞧
105587	286259	美国总统特朗普：我“可能和朝鲜最高领导人金正恩有很好的关系”。（华尔街日报）
105587	253978	朝鲜最高领导人金正恩：核武器对美国侵略起到威慑作用。
105587	34957	朝鲜最高领导人金正恩：韩国与朝鲜应该改善关系，对话路径是开放的。
105587	45317	韩国总统文在寅：对与朝鲜最高领导人金正恩对话保持开放态度。
105587	357360	朝鲜最高领导人金正恩：朝鲜与韩国在近期就参加冬奥会展开谈论是可能的。
105587	259883	朝鲜最高领导人金正恩：朝鲜完成了国家核力量建设。
105587	463879	韩国青瓦台：朝鲜最高领导人金正恩邀请韩国总统文在寅访朝。
105587	474182	白宫：美国总统特朗普与韩国总统文在寅就朝鲜发射导弹问题进行了通话。
105587	29165	美国总统特朗普：《华尔街日报》曾错误地报道，称我自己与朝鲜最高领导人金正恩有良好关系。（推特）
105587	237907	朝鲜最高领导人金正恩：韩国与朝鲜应该改善关系，对话路径是开放的
105587	147291	朝鲜最高领导人金正恩：朝鲜已经逐步开始完成核开发计划。
105587	345965	美国总统特朗普：有和朝鲜最高领导人金正恩成为朋友的可能性，但是我也不确定这会不会成真。
105587	88733	白宫：美国总统特朗普同国防部长以及军方最高领导人就回应朝鲜任何侵略形式的选项范围进行了讨论。
105587	350017	美国总统特朗普：朝鲜试射导弹是不尊重中国的行为。
109969	91888	伊拉克石油部长阿鲁艾比：伊拉克原则上支持下半年延长欧佩克减产协议。
109969	449230	伊拉克石油部长：伊拉克将支持11月欧佩克会议就减产协议作出的任何决定。
109969	446859	伊拉克石油部长阿鲁艾比：伊拉克将准守欧佩克减产协议。
109969	165339	伊拉克油长：伊拉克承诺遵守其在欧佩克减产协议中的减产配额。
109969	167326	伊拉克石油部长：伊拉克支持延长减产协议9个月。
109969	186082	伊拉克石油部长阿鲁艾比：伊拉克支持延长原油减产协议。
109969	472771	伊拉克石油部长：伊拉克支持延长原油减产协议9个月。
109969	329240	伊拉克石油部：市场相信欧佩克及非欧佩克国家将延长减产协议。
109969	390141	欧佩克秘书长巴尔金都：伊拉克将百分之百遵守欧佩克的减产协议。
109969	443764	伊拉克石油部长：多数欧佩克与非欧佩克国家倾向于继续减产直至年底。
109969	238040	伊拉克石油部长阿鲁艾比：欧佩克尚未讨论加大减产力度。
109969	290018	伊拉克油长：欧佩克减产仍基于180万桶的规模。
109969	412753	伊拉克库尔德斯坦政府：支持OPEC减产协议。
109969	205908	伊拉克执政联盟领导人：伊拉克支持延长OPEC减产协议，但可能会要求减产豁免。
109969	218004	伊拉克总理阿巴迪：伊拉克致力于实施欧佩克减产协议，来使油价处于控制水平之内。
109969	224648	伊拉克油长：伊拉克每年的原油产出将增加20万桶；伊拉克将遵守欧佩克达成的任何协议；支持延长减产协议9个月
109969	360187	伊拉克石油营销组织官员：伊拉克将支持欧佩克未来有关支撑油价的任何决定。
109969	433769	伊拉克石油部长阿鲁艾比：支持延长减产协议。
109969	98901	委内瑞拉总统马杜罗：委内瑞拉愿意遵守欧佩克减产协定。
109969	343211	阿尔及利亚石油部长：阿尔及利亚、伊拉克支持延长减产协议。
130887	211238	美国亚特兰大联储GDPNowcast模型：将美国2018年第一季度GDP增速预期上调5.4%，此前为4.2%。
130887	307277	美国亚特兰大联储GDPNowcast模型：将美国2018年第一季度GDP增速预期上调5.4%，此前为4.2%
130887	371383	美国亚特兰大联储GDPNowcast模型：将美国2018年第一季度GDP增速预期下调至4%，此前预期为5.4%。
130887	368611	美国亚特兰大联储GDPNowcast模型：将美国2018年第一季度GDP增速预期下调至4%，此前预期为5.4%
130887	283813	美国纽约联储GDPNow模型：将美国2017年第四季度GDP增速预期上调至4.0%，此前预期为3.9%；将美国2018年第一季度GDP增速预期上调至3.4%，此前预期为3.2%
130887	128065	美国纽约联储Nowcast模型：预计美国2018年第一季度GDP增速为3.97%，此前预期为3.15%。
130887	317184	美国纽约联储Nowcast模型：预计美国2018年第一季度GDP增速为3.17%，此前预期为3.15%。
130887	439954	美国纽约联储GDPNow模型：将美国2018年第一季度GDP增速预期下调至3.21%，此前预期为3.45%。将美国2017年第四季度GDP增速预期下调至3.88%，此前预期为3.97%
130887	126432	美国纽约联储Nowcast模型：预计美国2018年第一季度GDP增速为3.17%，此前预期为3.15%
130887	359584	纽约联储GDP模型：将美国第一季度GDP增速预期上调至3.35%，此前预期为3.22%。
130887	130009	美国纽约联储GDPNow模型：将美国2017年第四季度GDP增速预期下调至3.88%，此前预期为3.97%；将美国2018年第一季度GDP增速预期下调至3.21%，此前预期为3.45%
130887	35743	美国纽约联储GDPNow模型：将美国2017年第四季度GDP增速预期上调至4.0%，此前预期为3.9%。
130887	208119	纽约联储GDP模型：将美国第一季度GDP增速预期上调至3.35%，此前预期为3.22%
130887	141143	美国纽约联储GDPNow模型：将美国2017年第四季度GDP增速预期上调至4.0%，此前预期为3.9%
130887	134935	美国亚特兰大联储GDPNow模型：将第四季度GDP增速预期上调至2.8%，此前为2.7%。
130887	254385	美国亚特兰大联储GDPNow模型：将2017年第四季度GDP增速预期上调至3.2%，此前为2.8%。
130887	324629	美国纽约联储GDPNow模型：预计美国2018年第一季度GDP增速为3.07%，此前为3.21%。
130887	6440	美国亚特兰大联储GDPNow模型：将第四季度GDP增速预期上调至2.8%，此前为2.7%
130887	403681	美国亚特兰大联储GDPNow模型：将2017年第四季度GDP增速预期上调至3.2%，此前为2.8%
130887	318288	美国亚特兰大联储GDPNow模型：上调美国第四季度GDP预期至增长2.8%，之前料增2.71%。
147430	93692	欧洲央行管委Rimsevics：欧洲央行量化宽松提供的资金并未到达经济。
147430	475862	【Nordea:年底的流动性收缩料对欧元产生负面影响】周二，北欧联合银行（Nordea）外汇策略研究团队撰文警告称，年底的流动性收缩可能对欧元产生负面影响。
147430	278026	欧洲央行监事Dombret：欧元区经济增长前景不振，表明欧洲央行宽松政策有其必要。
147430	346032	"欧洲央行管委Knot：欧洲央行并未”大量讨论“退出量化宽松。
147430	66142	欧洲央行管委Rimsevics：量化宽松政策有助于信贷增长。
147430	120889	2018年欧元区公债净供给料转正，欧洲央行量化宽松时期首见
147430	81277	欧洲央行Coeure：随着量化宽松政策结束的临近，需要有效的利率指导。
147430	459046	瑞银：欧元区经济表现处于趋势上方，就业率上升，银行借贷活动增加，因此欧洲央行没有很大理由采取紧急量化宽松政策。
147430	396884	欧洲央行执委科尔：随着量化宽松政策接近结束，需要有效的利率指导。
147430	460621	【法兴：欧银正准备明年的量化宽松政策计划】法国兴业银行（Societe Generale）研究分析师Kit Juckes周四（10月19日）表示，欧洲央行似乎正在努力为市场做好准备，准备在下周四公布其2018年的量化宽松政策计划。
147430	425063	【欧洲央行管委Knot：央行必须尽快结束量化宽松政策】欧洲央行管理委员会成员Klaas Knot表示，央行必须尽快结束量化宽松政策，并称没有理由维持宽松政策。“宽松政策已经实现了预期，”Knot在电视节目Buitenhof接受采访时表示。他同时担任荷兰央行行长。
147430	120796	"欧洲央行副行长Constancio：**如果情况好转需要退出量化宽松时，欧洲央行有其他方法吸收购债产生的流动性；或效仿美联储的做法。**
147430	103867	【欧元区通胀难抵目标！欧洲央行将谨慎退出QE】在美联储开始收紧量化宽松计划的四年后，欧洲央行行长德拉基准备在周四公布将如何撤出量化宽松。
147430	131500	欧洲央行管委诺沃特尼：欧洲央行认为购债存量和购买流动性一样，对宽松政策非常重要，这是新的规划。
147430	356533	欧洲央行管委维勒鲁瓦：欧元区仍需要宽松政策，欧洲央行政策并不是由市场预期驱动。
147430	360923	欧洲央行管委：央行必须尽快结束量化宽松政策
147430	226915	法国财长萨潘：欧元区经济增长扎实稳定，支持欧洲央行的宽松政策。
147430	229571	欧洲央行管委维勒鲁瓦：欧元区仍需要宽松政策。
147430	399032	前美联储主席耶伦：压倒性的研究结果表明，量化宽松对利率而言是有效的。
147430	148430	"【摩根士丹利：股票或被很快纳入欧洲央行宽松政策组合】 摩根士丹利分析师Elga Bartsch写道，欧洲央行扩大量化宽松政策并下调存款利率的几率大大上升，而且可能成为基本情景假设。
157489	306819	欧佩克月报：据二手资料显示，沙特12月原油产出减少1.09万桶/日，至991.8万桶/日。
157489	338972	欧佩克月报：据二手资料显示，伊拉克10月原油产出减少13.1万桶/日，至438.3万桶/日。
157489	422806	OPEC月报：据二手资料显示，伊朗11月原油产出减少0.22万桶/日，至381.8万桶/日
157489	287414	欧佩克月报：二手消息显示，欧佩克1月原油产出减少0.8万桶/日，至3230.2万桶/日。
157489	327373	欧佩克月报：据二手资料显示，伊拉克12月原油产出增加0.79万桶/日，至440.5万桶/日。
157489	266592	OPEC月报：二手资料显示，伊拉克10月原油产出减少13.1万桶/日，至438.3万桶/日。
157489	341111	欧佩克月报：据二手资料显示，欧佩克10月原油产量下降15.09万桶/日至3259万桶/日。
157489	213638	欧佩克月报：据二手资料，伊拉克9月产量增加3.16万桶/日至449.4万桶/日。
157489	339860	"欧佩克月报：据二手资料显示，10月OPEC原油产量下降15.09万桶/日至3259万桶/日；上调2018年全球原油需求增速至151万桶/日，前值为138万桶/日； 
157489	18476	欧佩克月报：欧佩克4月原油产量减少1.8万桶/日，至3173.2万桶/日。
157489	471533	欧佩克月报：据二手资料，沙特9月产量为997.3万桶/日，较8月增加2.2万桶。
157489	344472	OPEC月报：二手消息显示，1月OPEC原油产出减少0.8万桶/日，至3230.2万桶/日；预计2018年全球对OPEC原油的需求平均为3286万桶/日，此前预期为3309万桶/日；2018年非欧佩克原油供给增速预期为140万桶/日，前值为115万桶/日；预计2017年全球原油需求增速为159万桶/日，此前预期为153万桶/日
157489	434318	欧佩克月报：10月伊朗上报的原油产量较上月减少3.8万桶至381万桶/日。
157489	57219	路透调查：因伊拉克、尼日利亚产出减少，10月欧佩克原油产量将减少8万桶/日至3278万桶/日。
157489	189048	OPEC月报：10月伊朗上报的原油产量较上月减少3.8万桶至381万桶/日；中国石油制品净进口较上轮统计增加122.1万桶/日至930万桶/日；印度石油制品净进口较上轮统计减少24.7万桶/日至344.6万桶/日；美国石油制品净进口较上轮统计减少135.3万桶/日至266.6万桶/日；据二手资料显示，伊拉克10月原油产出减少13.1万桶/日，至438.3万桶/日；2017年非OPEC石油供应增速预期为65万桶/日，此前为68万桶/日；预计2017年全球原油需求增速为153万桶/日，此前预期为145万桶/日；
157489	445539	IEA月报：1月全球原油供应量减少至9770万桶/日，同比增长150万桶/日。
157489	331913	【提示】欧佩克月报此前显示，欧佩克11月原油产量下降13.35万桶/日至3244.8万桶/日。
157489	311473	据外媒调查：欧佩克11月原油产量下降8万桶/日，至3247万桶/日。
157489	402021	欧佩克月报：将2018年欧佩克原油需求预期上调至3342万桶/日，前值为3306万桶/日。
157489	412421	"欧佩克月报：欧佩克11月原油产量增长23万桶/日至3170万桶/日，至3年高点。
170901	279499	据韩联社：韩国代理总统黄教安与美国总统特朗普通电讨论了朝鲜问题。
170901	198148	据韩联社：韩国总统文在寅与美国总统特朗普进行了电话会谈。
170901	472510	据外媒：美国总统特朗普与韩国总统文在寅就奥运会和朝鲜问题进行谈话。
170901	365398	据韩联社：韩国总统文在寅即将与美国总统特朗普进行电话通话
170901	474182	白宫：美国总统特朗普与韩国总统文在寅就朝鲜发射导弹问题进行了通话。
170901	44900	韩联社：韩国总统文在寅与美国总统特朗普进行了电话会谈
170901	449012	白宫：美国总统特朗普与韩国总统文在寅进行了通话，讨论了就朝鲜近期试射导弹采取下一步回应措施。
170901	77041	美国总统特朗普：与韩国总统文在寅就贸易和军事议题进行了建设性讨论。
170901	98393	据韩联社：韩国总统文在寅和美国总统特朗普在朝鲜发射导弹两天时间里，进行了第二次通话。
170901	293784	白宫：美国总统特朗普与韩国总统文在寅就朝鲜发射导弹问题进行了通话
170901	252784	据韩联社：韩国总统文在寅即将桶美国总统特朗普进行电话通话。
170901	63528	据韩联社：韩国总统文在寅呼吁加强韩国与俄罗斯之间的战略对话。
170901	31772	韩国总统文在寅：与美国总统特朗普在韩美联盟上关系进行了对话。
170901	301907	美国总统特朗普：与韩国总统文在寅就贸易和军事议题进行了建设性讨论
170901	46228	美国总统特朗普：与韩国存在巨大合作机会，将与韩国总统文在寅讨论贸易。
170901	421544	据韩联社：韩国总统文在寅将在当地时间11月7日下午与美国总统特朗普进行会晤。
170901	184447	美国总统特朗普：正准备前往韩国，与韩国总统文在寅进行会面。
170901	239811	据韩联社：韩国总统文在寅呼吁加强韩国与俄罗斯之间的战略对话
170901	302080	韩国总统文在寅：正在与美国总统特朗普、日本首相安倍晋三、俄罗斯总统普京讨论朝鲜危机的解决方案。
170901	294191	韩国总统文在寅：朝鲜与韩国保持对话氛围很重要。
178244	245989	日本气象厅：日本福岛县发生5.1级地震。
178244	158018	日本气象厅：日本福岛发生5.1级地震
178244	50809	日本气象厅JMA：日本茨城县外发生地震。
178244	146211	日本气象厅：日本福岛县发生5.1级地震
178244	452287	欧洲地中海地震中心：西藏西部发生5.1级地震，震源深度2千米。
178244	383330	日本气象厅JMA：日本茨城县外发生地震
178244	150176	"日本气象厅：日本三重县海岸发生6.1级地震，震源深度10公里，无海啸威胁。
178244	124686	日本气象厅JMA：日本北海道浦幌町发生5.1级地震。
178244	392257	欧洲地中海地震中心：日本本州岛近东部海岸发生5.1级地震。
178244	129658	日本气象厅JMA：日本北海道浦幌町发生5.1级地震
178244	10104	日本气象厅：日本千叶县发生5.2级地震。
178244	64343	日本气象厅：日本长野县发生5.2级地震。
178244	172245	日本气象厅JMA：日本父岛发生5.3级地震。
178244	340511	日本气象厅JMA：日本青森县发生6.2级地震。
178244	399651	日本防灾科学技术研究所：日本茨城县发生地震，按日本地震级别1-7级计算震级为3级。
178244	100035	日本气象厅JMA：当地时间19:15:18，日本本州岛北部青森市附近发生地震。
178244	484366	日本气象厅：日本HACHIJOJIMA外海发生6.1级地震，无海啸威胁。
178244	119995	欧洲地中海地震中心：日本本州岛东部发生5.0级地震。
178244	264497	欧洲地中海地震中心：伊朗东部发生5级地震，震源深度30千米。
178244	318905	日本气象厅JMA：日本父岛发生5.3级地震
180411	473158	美国圣路易斯联储实际GDP Nowcast模型：下调美国第二季度GDP预期至增长2.32%，上周料增2.64%；预计第一季度增长3.18%。
180411	460994	美国圣路易斯联储实际GDP Nowcast模型：预计美国第一季度GDP增长3.79%。
180411	362526	美国圣路易斯联储实际GDP Nowcast模型：上调美国第一季度GDP预期至增长3.29%，之前料增2.89%。
180411	26693	美国纽约联储Nowcast模型：预计美国2017年第四季度GDP增长3.88%，上周料增3.97%。预计2018年第一季度GDP增长3.21%，上周料增3.45%。
180411	284852	"美国纽约联储GDP Nowcast模型：下调美国第一季度GDP预期至增长2.83%，上周料增3.19%。
180411	233586	美国圣路易斯联储GDP NowCast模型：预计美国第一季度GDP增长3.18%，之前一周料增3.23%。
180411	156999	美国纽约联储Nowcast模型： 预计2018年第一季度GDP增长3.21%，上周料增3.45%。
180411	59617	美国纽约联储Nowcast模型：预计2018年第一季度GDP增长3.22%，上周料增3.09%。
180411	127022	美国纽约联储Nowcast模型：预计2018年第一季度GDP增长3.09%，上周料增3.07%。
180411	138439	美国纽约联储Nowcast模型：预计2018年第一季度GDP增长3.22%，上周料增3.22%。
180411	328173	美国纽约联储Nowcast模型：预计2018年第一季度GDP增长3.11%，上周料增3.11%。
180411	17595	美国圣路易斯联储GDP Nowcast模型：下调美国第四季度GDP预期至增长3.12%，之前料增3.21%。
180411	55421	美国圣路易斯联储GDP Nowcast模型：上调美国第四季度GDP预期至增长3.21%，之前料增2.63%。
180411	287174	美国圣路易斯联储GDP Nowcast模型：下调美国第四季度GDP预期至增长2.96%，之前料增3.12%。
180411	394922	美国圣路易斯联储GDP Nowcast模型：上调美国第四季度GDP预期至增长3.02%，之前料增2.96%。
180411	99424	圣路易斯联储GDP Nowcast模型：上调美国第四季度GDP预期至增长3.02%，之前料增2.96%。
180411	318033	美国圣路易斯联储GDP Nowcast模型：预计美国第四季度GDP将增长2.63%。
180411	285790	美国纽约联储Nowcast模型：预计美国2017年第四季度GDP增长3.09%，上周料增3.94%。
180411	62436	美国圣路易斯联储实际GDP NowCast模型：上调美国第二季度GDP预期至增长2.5%，之前料增2.22%；预计第一季度GDP增长3.18%。
180411	340167	圣路易斯联储实际GDP Nowcast模型预测美国第三季GDP增长2.97%。亚特兰大联储GDP Nowcast模型预测美国第三季GDP增长2.5%。
188481	375157	美国财政部拍卖2.989亿美元四周期国债，得标利率0.240%，投标倍数为3.36、前次3.33。
188481	72139	美国财政部拍卖450亿美元四周期国债，得标利率1.005%，投标倍数3.30、前次为3.24。
188481	154069	美国财政部拍卖四周期国债，得标利率0.480%，投标倍数3.36、前次为3.54。
188481	161885	"美国财政部拍卖3.5亿美元四周期国债，得标利率0.265%，投标倍数3.45、前次为3.36。
188481	192963	"美国财政部拍卖450亿美元四周期国债，得标利率0.490%，投标倍数3.45、前次为3.36。
188481	261614	"美国财政部拍卖400亿美元三周期国债，得标利率0.310%，投标倍数3.30、前次为3.20。
188481	252891	美国财政部拍卖200亿美元52周期国债，得标利率1.650%，投标倍数3.44、前次为3.34。
188481	63584	"美国财政部拍卖400亿美元三个月期国债，得标利率0.335%，投标倍数3.30、前次为3.30。
188481	101461	"美国财政部拍卖420亿美元三个月期国债，得标利率0.420%，投标倍数3.29、前次为3.30。
188481	175449	"美国财政部拍卖340亿美元三个月期国债，得标利率0.530%，投标倍数3.30、前次为3.51。
188481	203729	"美国财政部拍卖420亿美元三个月期国债，得标利率0.350%，投标倍数3.30、前次为3.48。
188481	378380	"美国财政部拍卖340亿美元三个月期国债，得标利率0.540%，投标倍数3.33、前次为3.30。
188481	123735	"美国财政部将拍卖六个月期国债，得标利率1.460%，投标倍数3.26、前次为3.30。
188481	5668	美国财政部拍卖400亿美元四周期国债，得标利率0.950%，投标倍数3.02、前次为3.11。
188481	25399	美国财政部拍卖550亿美元四周期国债，得标利率0.275%，投标倍数3.17、前次为3.38。
188481	45298	美国财政部拍卖500亿美元四周期国债，得标利率1.280%，投标倍数3.03、前次为2.89。
188481	65276	美国财政部拍卖350亿美元四周期国债，得标利率0.960%，投标倍数3.18、前次为3.49。
188481	88885	美国财政部拍卖650亿美元四周期国债，得标利率0.305%，投标倍数3.29、前次为3.39。
188481	109499	美国财政部拍卖450亿美元四周期国债，得标利率0.735%，投标倍数2.68、前次为2.85。
188481	113810	美国财政部拍卖450亿美元四周期国债，得标利率1.170%，投标倍数3.12、前次为2.99。
194912	33573	伊拉克石油部官员：12月伊拉克南部石油出口量为350万桶/日。
194912	444873	伊拉克石油部官员：12月伊拉克南部石油出口量为350万桶/日
194912	425562	伊拉克石油部：伊拉克南部港口10月原油出口量为334.6万桶/日。
194912	260556	伊拉克石油部：伊拉克南部港口10月原油出口量为334.6万桶/日
194912	12995	伊拉克石油部官员：伊拉克12月南部石油出口为350万桶/日。
194912	357675	伊拉克石油部官员：12月伊拉克南部石油出口量增加至353.5万桶/日，达到纪录新高。
194912	249581	伊拉克石油部官员：12月伊拉克南部石油出口量增加至353.5万桶/日，达到纪录新高
194912	485335	伊拉克石油部发言人称，伊拉克11月石油出口量为405.1万桶/日。
194912	328761	伊拉克石油官员称，伊拉克南部11月石油出口量为日均350万桶。
194912	112851	伊拉克南部10月份石油出口量为334.7万桶/日。
194912	277597	伊拉克石油部官员：伊拉克南部11月原油产量均值为350万桶/日。
194912	125070	伊拉克南方石油公司：截止目前伊拉克4月在南部港口的石油出口量接近350万桶/日。
194912	404648	据路透援引伊拉克官员：伊拉克南部1月石油出口量为349万桶/日。[路透更正]
194912	69492	伊拉克石油部官员：伊拉克南部11月原油产量均值为350万桶/日
194912	409910	伊拉克石油部：伊拉克10月原油出口量为334.8万桶/日。
194912	232374	伊拉克石油部：伊拉克南部石油出口增至390万桶/日，创纪录新高。
194912	165733	据路透援引伊拉克官员：伊拉克1月石油出口量为349万桶/日。
194912	302989	"伊拉克国有石油市场营销组织：伊拉克南部原油出口量为325万桶/日-335万桶/日。
194912	232526	伊拉克石油部：伊拉克南部原油出口2月均值为342.6万桶/日。
194912	477582	伊拉克油长：伊拉克11月石油出口量为350万桶/日。
198100	34574	EIA天然气报告：美国天然气库存总量为21970亿立方英尺，较去年同期减少5260亿立方英尺，同时较5年均值低4250亿立方英尺。
198100	60655	EIA天然气报告：美国天然气库存总量为37720亿立方英尺，较去年同期减少2710亿立方英尺，同时较5年均值低1010亿立方英尺。
198100	73433	EIA天然气报告：美国天然气库存总量为20780亿立方英尺，较去年同期减少5030亿立方英尺，同时较5年均值低3930亿立方英尺。
198100	163267	EIA天然气报告：美国天然气库存总量为37750亿立方英尺，较去年同期减少1800亿立方英尺，同时较5年均值低410亿立方英尺。
198100	170611	EIA天然气报告：美国天然气库存总量为36260亿立方英尺，较去年同期减少2010亿立方英尺，同时较5年均值低270亿立方英尺。
198100	209828	EIA天然气报告：美国天然气库存总量为35080亿立方英尺，较去年同期减少1610亿立方英尺，同时较5年均值低80亿立方英尺。
198100	371012	EIA天然气报告：美国天然气库存总量为37260亿立方英尺，较去年同期减少3190亿立方英尺，同时较5年均值低1210亿立方英尺。
198100	391453	EIA天然气报告：美国天然气库存总量为37900亿立方英尺，较去年同期减少2190亿立方英尺，同时较5年均值低710亿立方英尺。
198100	3380	EIA天然气报告：美国天然气库存总量为25840亿立方英尺，较去年同期减少3680亿立方英尺，同时较5年均值低3620亿立方英尺。
198100	53153	EIA天然气报告：美国天然气库存总量为18840亿立方英尺，较去年同期减少5770亿立方英尺，同时较5年均值低4330亿立方英尺。
198100	149154	EIA天然气报告：美国天然气库存总量为27670亿立方英尺，较去年同期减少4150亿立方英尺，同时较5年均值低3820亿立方英尺。
198100	158627	EIA天然气报告：美国天然气库存总量为17600亿立方英尺，较去年同期减少6090亿立方英尺，同时较5年均值低4120亿立方英尺。
198100	175904	EIA天然气报告：美国天然气库存总量为36930亿立方英尺，较去年同期减少3090亿立方英尺，同时较5年均值低1070亿立方英尺。
198100	259817	EIA天然气报告：美国天然气库存总量为33320亿立方英尺，较去年同期减少620亿立方英尺，同时较5年均值低850亿立方英尺。
198100	301539	EIA天然气报告：美国天然气库存总量为35950亿立方英尺，较去年同期减少1530亿立方英尺，同时较5年均值低80亿立方英尺。
198100	307340	EIA天然气报告：美国天然气库存总量为37100亿立方英尺，较去年同期减少1890亿立方英尺，同时较5年均值低460亿立方英尺。
198100	310962	EIA天然气报告：美国天然气库存总量为36950亿立方英尺，较去年同期减少2640亿立方英尺，同时较5年均值低360亿立方英尺。
198100	419503	EIA天然气报告：美国天然气库存总量为36460亿立方英尺，较去年同期减少1790亿立方英尺，同时较5年均值低350亿立方英尺。
198100	473253	EIA天然气报告：美国天然气库存总量为22960亿立方英尺，较去年同期减少5190亿立方英尺，同时较5年均值低4860亿立方英尺。
198100	40493	EIA天然气报告：美国天然气库存总量为36930亿立方英尺，较去年同期减少3090亿立方英尺，同时较5年均值低1070亿立方英尺
209500	215415	标普：全球信贷前景展望稳定，尽管地缘政治与资产波动性带来阻力。全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。
209500	41426	穆迪：亚洲各种下行风险仍明显，包括金融环境收紧、贸易保护主义升温风险及地缘政治紧张。2018年日本经济将维持正面的增长势头。
209500	435390	"加拿大央行：贸易和地缘政治风险方面存在“大量不确定性”，这些都影响到全球前景。
209500	410923	惠誉：朝鲜半岛长期僵持带来的地缘政治风险继续影响韩国的评级。
209500	76574	标普：朝鲜半岛地缘政治风险不会加剧。
209500	184699	"标普：将加泰罗尼亚评级定为“B+/B”，并列入信用评级负面观察名单，主要受政治冲突升级所影响。
209500	332248	穆迪：亚洲各种下行风险仍明显，包括金融环境收紧、贸易保护主义升温风险及地缘政治紧张.
209500	413605	摩根士丹利：地缘政治风险将继续影响油价原油市场收紧以及全球原油库存下降使得地缘政治风险对油价产生更大的影响。在过去几年内，油价对地缘政治风险已经“较为免疫”，但全球经济增长及油市再平衡改变了这一局面。近期伊拉克和伊朗间的紧张局势使得市场担忧两国原油出口量可能受到影响，从而支撑油价。预计全球地缘政治风险将持续支撑油价。
209500	79917	惠誉：亚太区地缘政治风险上升，但尚不构成评级驱动因素。
209500	426173	瑞银董事长韦伯：当前主要风险是地缘政治风险，很难进行预估。
209500	164009	IMF主席拉加德：全球经济面临贸易局势紧张、金融市场不确定性升温和地缘政治不确定性等挑战。
209500	476102	"德拉吉：全球地缘政治风险已经上升。
209500	188172	受地缘政治风险影响，印度NIFTY指数跌幅扩大至0.9%。
209500	43778	日本央行行长黑田东彦：在影响全球展望的风险中，我尤其关注一些国家的保护主义趋势和地缘政治风险。
209500	433012	韩国央行：贸易保护主义和地缘政治风险给经济增长带来风险。
209500	125936	加拿大央行：认为贸易和地缘政治风险有很大不确定性。
209500	286981	韩国央行：地缘政治和贸易保护主义给经济带来风险。
209500	170579	标普：西班牙加泰罗尼亚地区信用评级维持负面，因政治环境仍不确定。
209500	350658	阿联酋石油部长称，他希望石油将受到保护免于中东地缘政治紧张影响
209500	268895	"东盟：贸易保护主义、地缘政治可能使全球复苏脱轨。
215415	209500	评级机构标普：全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。
215415	435390	"加拿大央行：贸易和地缘政治风险方面存在“大量不确定性”，这些都影响到全球前景。
215415	303278	加拿大央行：地缘政治不确定性上升令全球经济前景，尤其是贸易和投资前景蒙尘。
215415	476102	"德拉吉：全球地缘政治风险已经上升。
